title,num_citations,year,excerpt,url,url_pdf,indicator,key_words,doi,authors,issued,abstract,link,is_referenced_by_count
"Energy, exergy, economic, environmental and sustainability (4ES) analyses of a wastewater source heat pump system for district heating applications based on real",20,2023,"In recent years, worldwide interest in utilizing the heat energy from wastewater (WW) has increased significantly, concurrently with establishing policies and strategies for the …",https://www.sciencedirect.com/science/article/pii/S221313882300070X,,0,"4th generation, district energy",10.1016/j.seta.2023.103077,Huseyin Gunhan Ozcan; Arif Hepbasli; Aysegul Abusoglu; Amjad Anvari-Moghaddam,2023-3,,https://api.elsevier.com/content/article/PII:S221313882300070X?httpAccept=text/xml,4.0
Power-to-Methane to Integrate Renewable Generation in Urban Energy Districts,13,2022,"… adapt power loads to the intermittent generation [9]. The infrastructure … energy systems [10]. Moreover, the exploitation of several small-scale energy storage system solutions at a district …",https://www.mdpi.com/1996-1073/15/23/9150,,0,"4th generation, district energy",10.3390/en15239150,Gianluigi Lo Basso; Lorenzo Mario Pastore; Livio de Santoli,12/2/2022,"The deployment of distributed energy systems must take place paying attention to the self-consumption of renewable generation. Innovative sector coupling strategies can play that role linking local electricity and gas grids. The present work aims to evaluate the energy and economic feasibility of the Power-to-Methane strategy application in urban energy districts. A residential cluster was considered as a case study. Two PV configurations have been applied to evaluate the Substitute Natural Gas (SNG) production under different renewable excess conditions. Thereafter, the Power-to-Methane strategy was implemented by varying the system’s size. Some significant configurations have been compared to each other in terms of energy and economics. Beyond a certain threshold limit, an increase in the photovoltaic size slightly enhances the effectively self-consumed energy. The Power-to-Methane strategy can exploit all the renewable excess once the system is properly sized, almost doubling the potential energy consumption reduction compared to the PV system alone. The SNG production cost is between 100 and 200 EUR/MWh in most configurations, which is competitive with the high natural gas prices on the European market. Therefore, decentralised SNG production can reduce the households’ annual expenditures and it can mitigate the energy poverty conditions over the current energy crisis period.",https://www.mdpi.com/1996-1073/15/23/9150/pdf,11.0
Environmentally sustainable transitions of US district energy systems: Perspectives from infrastructure operators/designers through the co-evolutionary lens,13,2020,"… Advanced district energy systems can improve local sustainability through reducing energy used for heating and cooling buildings. However, district energy systems (DESs) and their …",https://www.sciencedirect.com/science/article/pii/S0959652620319417,,0,"4th generation, district energy",10.1016/j.jclepro.2020.121894,Kangkang Tong; Anu Ramaswami; Richard Feiock,2020-9,,https://api.elsevier.com/content/article/PII:S0959652620319417?httpAccept=text/xml,8.0
Decarbonized district energy systems: Past review and future projections,11,2024,"… energy usage globally goes toward space heating and cooling, and whether using individual building systems or district … District energy systems (DES) distribute thermal energy to …",https://www.sciencedirect.com/science/article/pii/S2590174524002046,,0,"4th generation, district energy",10.1016/j.ecmx.2024.100726,Juliet G. Simpson; Nicholas Long; Guangdong Zhu,2024-10,,https://api.elsevier.com/content/article/PII:S2590174524002046?httpAccept=text/xml,1.0
A comprehensive framework for District Energy systems upgrade,10,2021,… and old infrastructure typical of 1st and 2nd generation district heating networks as classified by Lund et al. [8] in their paper about 4th generation district heating and cooling networks. …,https://www.sciencedirect.com/science/article/pii/S2352484721006983,,0,"4th generation, district energy",10.1016/j.egyr.2021.08.095,Luca Ferrari; Stefano Morgione; Dominik Rutz; Rita Mergner; Borna Doračić; Reto M. Hummelshøj; Sebastian Grimm; Anes Kazagic; Ajla Merzic; Aksana Krasatsenka; Simone Rossi; Thomas Pauschinger; Audrone Nakrosiene; Elena Pumputienė; Matteo Pozzi,2021-10,,https://api.elsevier.com/content/article/PII:S2352484721006983?httpAccept=text/xml,6.0
Passivity-based stability analysis of hydraulic equilibria in 4th generation district heating networks,9,2021,… ber of smaller distributed heat generation units (DGUs) is … for example supplies low-energy buildings. These novel topologies … to carry the same amount of energy. This leads to higher …,https://www.sciencedirect.com/science/article/pii/S2405896321021121,,0,"4th generation, district energy",10.1016/j.ifacol.2021.11.088,Felix Strehle; Jonathan Vieth; Martin Pfeifer; Sören Hohmann,2021,,https://api.elsevier.com/content/article/PII:S2405896321021121?httpAccept=text/xml,4.0
Initial Assessment of a 5th Generation District Energy Network in Central London.,8,2020,… the UK’s first large-scale fifth generation (5G) smart energy network using an area in central … energy sources that will supply a large proportion of the energy demand of the overall district …,https://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=00012505&AN=143628220&h=TbOzbPZLk7qAcwb9tJlAo033J1CIqDaJPEMeGW1nkLxEjhNRIQ%2F%2FILTvhFIxLOwOWFFmSjByqMdkDBKJFmleRw%3D%3D&crl=c,,0,"4th generation, district energy",10.1016/j.energy.2020.117389,Akos Revesz; Phil Jones; Chris Dunham; Gareth Davies; Catarina Marques; Rodrigo Matabuena; Jim Scott; Graeme Maidment,2020-6,,https://api.elsevier.com/content/article/PII:S0360544220304965?httpAccept=text/xml,116.0
Analysis and improvement of an existing university district energy system,7,2021,"… transition at the district level. Research … energy systems with 3rd generation district heating networks, the reduction of temperatures to transfer the networks to 4th generation district …",https://tuprints.ulb.tu-darmstadt.de/17367,,0,"4th generation, district energy",10.1016/j.segy.2021.100043,Nikola Matak; Tihomir Tomić; Daniel Rolph Schneider; Goran Krajačić,2021-11,,https://api.elsevier.com/content/article/PII:S2666955221000435?httpAccept=text/xml,23.0
Environmental and economic assessment of industrial excess heat recovery collaborations through 4th generation district heating systems,6,2024,The external use of excess heat from industrial processes is an important factor in the energy transition and 4th generation district heating is an enabling technology. This paper …,https://www.sciencedirect.com/science/article/pii/S0360544224024046,,0,"4th generation, district energy",10.1016/j.energy.2024.132630,D. Chinese; A. Meneghetti; G. Cortella; L. Giordano; E. Tomasinsig; M. Benedetti,2024-10,,https://api.elsevier.com/content/article/PII:S0360544224024046?httpAccept=text/xml,4.0
The plan4. energy approach for planning support for positive energy districts,2,2025,"… Energy Districts (PEDs), highlighting the challenges of interdisciplinary planning and stakeholder involvement. The development of the software tool, plan4.energy, … .energy facilitates …",https://dl.acm.org/doi/abs/10.1145/3717413.3717423,,0,"4th generation, district energy",10.1016/j.renene.2025.123785,Le Ding; Zhonghua Gou,2025-12,,https://api.elsevier.com/content/article/PII:S0960148125014478?httpAccept=text/xml,0.0
Experimental investigations and multi-objective optimization of an air-source absorption heat pump for residential district heating,26,2021,"… absorption heat pump is an effective district heating measure, … -source absorption heat pump (ASAHP) for district heating (… temperature and recover the waste heat of the flue gas with …",https://www.sciencedirect.com/science/article/pii/S019689042100443X,,0,"4th generation, district heat pump",10.1016/j.enconman.2021.114267,Zhangxiang Wu; Shijun You; Huan Zhang; Yaran Wang; Yan Jiang; Zhikai Liu; Li Sha; Shen Wei,2021-7,,https://api.elsevier.com/content/article/PII:S019689042100443X?httpAccept=text/xml,17.0
Solar power or solar heat: What will upraise the efficiency of district heating? Multi-criteria analyses approach,23,2020,"… power and heat energy. In addition, the authors of this research consider the integration of heat pumps, which can convert surplus solar power from PV and PVT panels to heat when it is …",https://www.sciencedirect.com/science/article/pii/S0360544220303984,,0,"4th generation, district heat pump",10.1016/j.energy.2020.117291,Ieva Pakere; Dagnija Blumberga,2020-5,,https://api.elsevier.com/content/article/PII:S0360544220303984?httpAccept=text/xml,18.0
Optimization of a district heating system coupled with a deep open-loop geothermal well and heat pumps,23,2024,"… a district heating system coupled with a deep open-loop geothermal well (DOLGW) and heat pumps … A typical configuration of such a geothermal district heating system was proposed, …",https://www.sciencedirect.com/science/article/pii/S0960148124000569,,0,"4th generation, district heat pump",10.1016/j.renene.2024.119991,Dong-xi Liu; Hai-Yan Lei; Jia-Shu Li; Chuan-shan Dai; Rui Xue; Xin Liu,2024-3,,https://api.elsevier.com/content/article/PII:S0960148124000569?httpAccept=text/xml,20.0
