title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
Advances in seasonal thermal energy storage for solar district heating applications: A critical review on large-scale hot-water tank and pit thermal energy storage …,207,2019,"… For instance, Ferroukhi et al. developed a successful co-simulation platform between TRNSYS and COMSOL Multiphysics to simulate heat, air and moisture transfer for multilayered …",https://www.sciencedirect.com/science/article/pii/S0306261919301837,,0,"review, simulation, district heating"
A review of leakage detection methods for district heating networks,68,2018,"… ) methods for urban district heating (DH) networks with an extensive literature review, this paper … Key findings from this critical literature review include: (1) a need exists to explore new …",https://www.sciencedirect.com/science/article/pii/S1359431118301169,,0,"review, simulation, district heating"
A state of art review on the district heating systems,146,2018,"… District heating (DH) has been widely acknowledged as the future for urban heating, as concerns of sustainability and greenhouse gas emissions are pushing, to revamp the …",https://www.sciencedirect.com/science/article/pii/S1364032118305720,,0,"review, simulation, district heating"
Integration of storage and renewable energy into district heating systems: A review of modelling and optimization,213,2016,"… to the mentioned review articles, the focus of this paper is to review the … This paper further presents the integration of heat storage … Smart district heating networks – a simulation study of …",https://www.sciencedirect.com/science/article/pii/S0038092X16302353,,0,"review, simulation, district heating"
Simulation method for assessing hourly energy flows in district heating system with seasonal thermal energy storage,26,2020,… This paper presents a simulation method and a … heat exchangers and/or heat pumps in a district heating system. The developed method and tool are generic and allow the simulation of …,https://www.sciencedirect.com/science/article/pii/S0960148119318154,,0,"fifth-generation, simulation, district heat pump"
A study on the cooling effects of greening in a high-density city: An experience from Hong Kong,845,2012,"… first provides a comprehensive review of planning with urban … using field measurements, to simulate 33 cases with different … Modeling System (RAMS) has been employed to simulate …",https://www.sciencedirect.com/science/article/pii/S0360132311002228,,0,"review, simulation, district cooling and heating"
Advances in research and applications of energy-related occupant behavior in buildings,519,2016,… consumption and contributing to uncertainty in building energy use prediction and simulation. … This review covered a combination of methods to measure and collect data on occupant …,https://www.sciencedirect.com/science/article/pii/S0378778815005307,,0,"review, simulation, district cooling and heating"
A review on phase-change materials: Mathematical modeling and simulations,722,2011,"… In this section, we review the scientific literature on … review of numerical methods applied to the solutions of heat-transfer problems involving phase-change materials for thermal energy …",https://www.sciencedirect.com/science/article/pii/S1364032110001589,,0,"review, simulation, district cooling and heating"
Determination of influential parameters for heat consumption in district heating systems using machine learning,17,2020,… of 4th Generation District Heating Systems that indicates that district heating systems will have … is to evaluate the best prediction model for forecasting consumption of final consumers in …,https://www.sciencedirect.com/science/article/pii/S0360544220306927,,0,"fifth generation, model, district energy"
MadGraph 5: going beyond,6026,2011,"… To validate both MadGraph 5 and the models provided with it, we have extensively … 5 supports different input model formats (the MadGraph 4 format models and the new UFO models) …",https://link.springer.com/article/10.1007/JHEP06(2011)128,,0,"fifth generation, models, district heating"
