title,num_citations,year,excerpt,url,url_pdf,indicator,key_words
"… energy, exergy, and economic analysis of the scenario of supplementing pumped thermal energy storage (PTES) with a concentrated photovoltaic thermal …",27,2022.0,"… energy storage systems has revealed that it can be an alternative solution … energy storage. PTES system typically consists of a heat pump (HP), thermal energy storage tanks, and a heat …",https://www.sciencedirect.com/science/article/pii/S0196890422003880,,0,"heat pump, thermal energy storage"
"Energy storage on demand: Thermal energy storage development, materials, design, and integration challenges",136,2022.0,"… after introducing the thermal energy storage materials and … aspects of novel thermal energy storage systems are considered. … Ultimately, short-term and long-term thermal energy storage …",https://www.sciencedirect.com/science/article/pii/S2405829722000174,,0,"heat pump, thermal energy storage"
Review on heat pump (HP) coupled with phase change material (PCM) for thermal energy storage,36,2023.0,… of energy-saving heat pump (HP) and phase change material (PCM) with high heat storage … Then thermal energy storage (TES) for thermal energy supply and defrosting on both sides …,https://www.sciencedirect.com/science/article/pii/S1385894722061812,,0,"heat pump, thermal energy storage"
Simulation-based performance evaluation of large-scale thermal energy storage coupled with heat pump in district heating systems,19,2023.0,"… When the TES is discharged at a temperature below 65 C, the HP allows the extraction of the low temperature energy stored; with this solution, the TES acts as a heat source for the HP, …",https://www.sciencedirect.com/science/article/pii/S2352152X23001184,,0,"heat pump, thermal energy storage"
Modelling and optimization of domestic thermal energy storage based heat pump system for geothermal district heating,23,2023.0,… heat pump system was designed for domestic use in the geothermal district heating system (… system was formed by replacing the conventional evaporator with thermal energy storage (…,https://www.sciencedirect.com/science/article/pii/S0378778823000221,,0,"heat pump, thermal energy storage"
An experimental study on a solar-assisted heat pump incorporated with PCM based thermal energy storage unit,13,2023.0,"… Considering the storage of solar energy, which is intermittent in nature, and its usage … of thermal performance of a water-to-water heat pump (HP) system with a thermal energy storage (…",https://www.sciencedirect.com/science/article/pii/S0360544223014299,,0,"heat pump, thermal energy storage"
Heat-power peak shaving and wind power accommodation of combined heat and power plant with thermal energy storage and electric heat pump,8,2023.0,"… that of thermal energy storage. Wind accommodation can be improved by adding thermal energy storage to electric heat pump, but the effect gradually decreases as the storage size …",https://www.sciencedirect.com/science/article/pii/S0196890423010786,,0,"heat pump, thermal energy storage"
Medium-temperature phase change material integration in domestic heat pump water heaters for improved thermal energy storage,3,2023.0,"… In this review, we examine state-of-the-art developments in integrating phase change materials (PCMs) for thermal energy storage (TES) in domestic heat pump water heaters (HPWHs). …",https://www.sciencedirect.com/science/article/pii/S1364032123005130,,0,"heat pump, thermal energy storage"
"Nonlinear operational optimization of an industrial power-to-heat system with a high temperature heat pump, a thermal energy storage and wind energy",7,2023.0,"… compression heat pump is integrated. However, this study utilizes a Brayton cycle heat pump due to its flexibility at part loads and its ability to acquire sensible heat from the heat source. …",https://www.sciencedirect.com/science/article/pii/S0306261923006116,,0,"heat pump, thermal energy storage"
Energy and economic performance of the heat pump integrated with latent heat thermal energy storage for peak demand shifting,12,2023.0,… Coupling the latent heat storage technique with the heat pump allows the operation … of the heat pump latent heat storage system for hot water supply from the perspective of storage …,https://www.sciencedirect.com/science/article/pii/S1359431122012674,,0,"heat pump, thermal energy storage"
Energy-saving potential of compression heat pump using thermal energy storage of phase change materials for cooling and heating applications,17,2023.0,"… with heat pump (HP) throughout the year under Egypt's climatic conditions. In summer, the stored cooling energy at … However, in winter, the hot storage energy inside the PCM during the …",https://www.sciencedirect.com/science/article/pii/S0360544222029322,,0,"heat pump, thermal energy storage"
"Predictive control and coordination for energy community flexibility with electric vehicles, heat pumps and thermal energy storage",21,2023.0,… (MPC) is developed for home energy management systems (HEMS) to schedule … with heat pump and thermal energy storages. The objective is to reduce electricity bills and EV battery …,https://www.sciencedirect.com/science/article/pii/S0306261923008644,,0,"heat pump, thermal energy storage"
A novel and versatile solar Borehole Thermal Energy Storage assisted by a Heat Pump. Part 1: System description,9,2023.0,"… However they did not consider solar direct heating or direct … Thermal Collectors and Borehole Thermal Energy Storage for space heating and Domestic Hot Water, through a Heap Pump …",https://www.sciencedirect.com/science/article/pii/S0960148123004081,,0,"heat pump, thermal energy storage"
Performance analysis of a novel solar assisted ground source heat pump water heating system with graded thermal energy storage,11,2023.0,"… utilization of SAGSHP systems and eliminate the problem of soil temperature reduction, this study proposed a SAGSHP system with graded thermal energy storage (SAGSHP-GTES) for …",https://www.sciencedirect.com/science/article/pii/S0196890423005253,,0,"heat pump, thermal energy storage"
